callerProcess_18189 will create 2 process.

caller_Process_18189: 0th process created as pid:18190
caller_Process_18189: 1th process created as pid:18191
caller_Process_18189 ends for-fork loop.
exit by18189
callerProcess_18189 will create 2 process.

child process 0 start entry entered
0	8	0
0	8	0
0	9	0
0	10	0
0	11	0
0	11	0
0	12	0
0	12	0
0	13	0
0	14	0
0	14	0
0	15	0
0	15	0
0	16	0
0	16	0
0	17	0
0	18	0
0	18	0
0	27	0
0	28	0
0	28	0
0	29	0
0	30	0
0	30	0
0	31	0
0	31	0
0	32	0
0	33	0
0	33	0
0	34	0
0	35	0
0	35	0
0	36	0
0	36	0
0	37	0
0	37	0
0	38	0
0	39	0
0	39	0
0	48	0
0	48	0
0	49	0
0	50	0
0	50	0
0	51	0
0	52	0
0	52	0
0	53	0
0	54	0
0	54	0
0	55	0
0	56	0
0	56	0
0	57	0
0	57	0
0	58	0
0	59	0
0	59	0
0	68	0
0	68	0
0	69	0
0	70	0
0	70	0
0	71	0
0	71	0
0	72	0
0	73	0
0	74	0
0	74	0
0	75	0
0	76	0
0	76	0
0	77	0
0	78	0
0	78	0
0	79	0
0	87	0
0	88	0
0	88	0
0	89	0
0	90	0
0	90	0
0	91	0
0	92	0
0	93	0
0	93	0
0	94	0
0	94	0
0	95	0
0	96	0
0	96	0
0	97	0
0	98	0
0	98	0
0	99	0
0	107	0
0	108	0
0	108	0
0	109	0
0	110	1
0	111	1
0	111	1
0	112	1
0	112	1
0	113	1
0	114	1
0	114	1
0	115	1
0	115	1
0	116	1
0	117	1
0	117	1
0	118	1
0	118	1
0	119	1
0	128	1
0	128	1
0	129	1
0	129	1
0	130	1
0	131	1
0	131	1
0	132	1
0	133	1
0	133	1
0	134	1
0	135	1
0	135	1
0	136	1
0	136	1
0	137	1
0	138	1
0	138	1
0	139	1
0	147	1
0	148	1
0	148	1
0	149	1
0	150	1
0	150	1
0	151	1
0	152	1
0	152	1
0	153	1
0	154	1
0	155	1
0	155	1
0	156	1
0	156	1
0	157	1
0	157	1
0	158	1
0	159	1
0	159	1
0	168	1
0	168	1
0	169	1
0	170	1
0	170	1
0	171	1
0	171	1
0	172	1
0	173	1
0	174	1
0	174	1
0	175	1
0	175	1
0	176	1
0	177	1
0	177	1
0	178	1
0	178	1
0	179	1
0	187	1
0	188	1
0	189	1
0	189	1
0	190	1
0	190	1
0	191	1
0	191	1
0	192	1
0	193	1
0	193	1
0	194	1
0	195	1
0	195	1
0	196	1
0	197	1
0	197	1
0	198	1
0	198	1
0	199	1
0	207	1
0	208	1
0	209	1
0	209	1
0	210	1
0	210	1
0	211	2
0	212	2
0	212	2
0	213	2
0	214	2
0	214	2
0	215	2
0	216	2
0	217	2
0	217	2
0	218	2
0	219	2
0	219	2
0	224	2
0	224	2
0	225	2
0	225	2
0	226	2
0	227	2
0	227	2
0	228	2
0	228	2
0	229	2
0	229	2
0	230	2
0	231	2
0	231	2
0	232	2
0	233	2
0	233	2
0	234	2
0	234	2
0	235	2
0	244	2
0	245	2
0	245	2
0	246	2
0	246	2
0	247	2
0	248	2
0	248	2
0	249	2
0	249	2
0	250	2
0	250	2
0	251	2
0	252	2
0	253	2
0	253	2
0	254	2
0	254	2
0	255	2
0	264	2
0	264	2
0	265	2
0	265	2
0	266	2
0	266	2
0	267	2
0	268	2
0	268	2
0	269	2
0	269	2
0	270	2
0	271	2
0	271	2
0	272	2
0	273	2
0	273	2
0	274	2
0	275	2
0	275	2
0	284	2
0	284	2
0	285	2
0	285	2
